trigger(1): bCanEdit -> canBeEdited, OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/widget/KeyEditor.java, 199, ParameterName, 7a66ccb5ee5d3de8f3814267969139397de45e12
497: ['bOut', 'out', 'libraries/spongycastle/core/src/test/java/org/spongycastle/asn1/test/ASN1SequenceParserTest.java', 320, 'VariableName']
498: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/NewSignedDataStreamTest.java', 1223, 'VariableName']
499: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/Shacal2Test.java', 50, 'VariableName']
500: ['bOut', 'out', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/NoekeonTest.java', 48, 'VariableName']
501: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/CamelliaTest.java', 56, 'VariableName']
502: ['setupRandPartB', 'setupRandPart', 'libraries/spongycastle/pg/src/main/java/org/spongycastle/apache/bzip2/CBZip2InputStream.java', 756, 'MethodName']
503: ['bOut', 'out', 'libraries/spongycastle/pg/src/main/java/org/spongycastle/openpgp/PGPSecretKeyRingCollection.java', 269, 'VariableName']
504: ['bIn', 'in', 'libraries/spongycastle/pkix/src/test/jdk1.3/org/spongycastle/cms/test/SignedDataTest.java', 1224, 'VariableName']
505: ['bOut', 'out', 'libraries/spongycastle/pg/src/main/java/org/spongycastle/openpgp/examples/SignedFileProcessor.java', 152, 'VariableName']
506: ['bPub', 'pub', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/IESTest.java', 114, 'VariableName']
507: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/DESedeTest.java', 189, 'VariableName']
508: ['bOut', 'out', 'libraries/spongycastle/core/src/test/java/org/spongycastle/asn1/test/ASN1SequenceParserTest.java', 91, 'VariableName']
509: ['bOut', 'out', 'libraries/spongycastle/core/src/main/java/org/spongycastle/util/encoders/Base64.java', 101, 'VariableName']
510: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/DHTest.java', 461, 'VariableName']
511: ['bOut', 'out', 'libraries/spongycastle/core/src/main/java/org/spongycastle/util/encoders/UrlBase64.java', 102, 'VariableName']
512: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/BcPGPRSATest.java', 496, 'VariableName']
513: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/BcPGPRSATest.java', 433, 'VariableName']
514: ['bX', 'X', 'libraries/zxing/src/com/google/zxing/ResultPoint.java', 123, 'VariableName']
515: ['bY', 'Y', 'libraries/zxing/src/com/google/zxing/ResultPoint.java', 124, 'VariableName']
516: ['gB', 'g', 'libraries/spongycastle/core/src/test/java/org/spongycastle/crypto/agreement/test/JPAKEUtilTest.java', 103, 'VariableName']
517: ['BCount', 'Count', 'libraries/spongycastle/core/src/main/java/org/spongycastle/crypto/generators/SCrypt.java', 60, 'VariableName']
518: ['bStr', 'str', 'libraries/spongycastle/pkix/src/main/java/org/spongycastle/mozilla/SignedPublicKeyAndChallenge.java', 122, 'VariableName']
519: ['slt9b', 'slt9', 'libraries/spongycastle/core/src/test/java/org/spongycastle/crypto/test/PSSBlindTest.java', 211, 'FieldName']
520: ['bIn', 'in', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cert/test/BcCertTest.java', 783, 'VariableName']
521: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/PGPPBETest.java', 169, 'VariableName']
522: ['bOut', 'out', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/CamelliaTest.java', 57, 'VariableName']
523: ['getB2', 'get2', 'libraries/spongycastle/prov/src/main/java/org/spongycastle/pqc/jcajce/spec/RainbowPrivateKeySpec.java', 85, 'MethodName']
524: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/jdk1.3/org/spongycastle/cms/test/SignedDataStreamTest.java', 730, 'VariableName']
525: ['bOut', 'out', 'libraries/spongycastle/pkix/src/main/java/org/spongycastle/cert/jcajce/JcaX509ExtensionUtils.java', 102, 'FieldName']
526: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/jdk1.3/org/spongycastle/cms/test/SignedDataStreamTest.java', 1087, 'VariableName']
527: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/jdk1.1/org/spongycastle/openpgp/test/PGPDSAElGamalTest.java', 179, 'VariableName']
528: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/PGPClearSignedSignatureTest.java', 383, 'ParameterName']
529: ['bOff', 'off', 'libraries/spongycastle/core/src/main/java/org/spongycastle/crypto/generators/SCrypt.java', 116, 'ParameterName']
530: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/NewCompressedDataStreamTest.java', 107, 'VariableName']
531: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/GOST28147Test.java', 124, 'VariableName']
532: ['bIn', 'in', 'libraries/spongycastle/core/src/test/java/org/spongycastle/asn1/test/EncryptedPrivateKeyInfoTest.java', 69, 'VariableName']
533: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/jdk1.3/org/spongycastle/cms/test/SignedDataStreamTest.java', 441, 'VariableName']
534: ['bOut', 'out', 'libraries/spongycastle/core/src/test/java/org/spongycastle/util/io/pem/test/AllTests.java', 49, 'VariableName']
535: ['bKeyAgree', 'keyAgree', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/DHTest.java', 235, 'VariableName']
536: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/PGPSignatureTest.java', 795, 'VariableName']
537: ['bOut', 'out', 'libraries/spongycastle/core/src/test/java/org/spongycastle/asn1/test/X9Test.java', 49, 'VariableName']
538: ['bOut2', 'out2', 'libraries/spongycastle/mail/src/test/jdk1.3/org/spongycastle/mail/smime/test/SMIMESignedTest.java', 1241, 'VariableName']
539: ['bOut1', 'out1', 'libraries/spongycastle/mail/src/test/jdk1.3/org/spongycastle/mail/smime/test/SMIMESignedTest.java', 1236, 'VariableName']
540: ['sig4b', 'sig4', 'libraries/spongycastle/core/src/test/java/org/spongycastle/crypto/test/PSSBlindTest.java', 144, 'FieldName']
541: ['bIn', 'in', 'libraries/spongycastle/jce/src/main/java/javax/crypto/EncryptedPrivateKeyInfo.java', 51, 'VariableName']
542: ['bKeyPair', 'keyPair', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/NamedCurveTest.java', 73, 'VariableName']
543: ['cryptoProB', 'cryptoPro', 'libraries/spongycastle/core/src/main/java/org/spongycastle/asn1/cryptopro/GOST3410NamedParameters.java', 35, 'FieldName']
544: ['handleActionEditKey', 'handleActionBeEditedKey', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/EditKeyActivity.java', 264, 'MethodName']
545: ['bOut', 'out', 'libraries/spongycastle/core/src/main/jdk1.1/org/spongycastle/asn1/DERApplicationSpecific.java', 73, 'VariableName']
546: ['bOut', 'out', 'libraries/spongycastle/pkix/src/main/java/org/spongycastle/cms/CMSAuthenticatedDataGenerator.java', 96, 'VariableName']
547: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/jdk1.1/org/spongycastle/jce/provider/test/BlockCipherTest.java', 337, 'VariableName']
548: ['dB', 'd', 'libraries/zxing/src/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java', 191, 'VariableName']
549: ['bIn', 'in', 'libraries/spongycastle/core/src/test/java/org/spongycastle/asn1/test/CertificateTest.java', 260, 'VariableName']
550: ['bOut', 'out', 'libraries/spongycastle/core/src/main/java/org/spongycastle/asn1/ASN1Object.java', 39, 'VariableName']
551: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/openssl/test/ParserTest.java', 326, 'VariableName']
552: ['bIn', 'in', 'libraries/spongycastle/pkix/src/test/jdk1.1/org/spongycastle/cert/test/CertTest.java', 1730, 'VariableName']
553: ['bOut', 'out', 'libraries/spongycastle/core/src/test/java/org/spongycastle/asn1/test/ASN1SequenceParserTest.java', 127, 'VariableName']
554: ['testClientCatchesBadB', 'testClientCatchesBad', 'libraries/spongycastle/core/src/test/java/org/spongycastle/crypto/test/SRP6Test.java', 201, 'MethodName']
555: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/jdk1.3/org/spongycastle/cms/test/SignedDataStreamTest.java', 541, 'VariableName']
556: ['BOOTSTRAP_EDIT_TEXT_DEFAULT', 'BOOTSTRAP_BE_EDITED_TEXT_DEFAULT', 'libraries/AndroidBootstrap/src/com/beardedhen/androidbootstrap/BootstrapEditText.java', 31, 'FieldName']
557: ['gostR3410_2001_CryptoPro_B', 'gostR3410_2001_CryptoPro_', 'libraries/spongycastle/core/src/main/java/org/spongycastle/asn1/cryptopro/CryptoProObjectIdentifiers.java', 84, 'FieldName']
558: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/PGPRSATest.java', 859, 'VariableName']
559: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/PGPDSATest.java', 309, 'VariableName']
560: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/NewEnvelopedDataStreamTest.java', 628, 'VariableName']
561: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/jdk1.3/org/spongycastle/cms/test/SignedDataStreamTest.java', 988, 'VariableName']
562: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/NewEnvelopedDataStreamTest.java', 384, 'VariableName']
563: ['bOut', 'out', 'libraries/spongycastle/prov/src/main/java/org/spongycastle/jce/PKCS12Util.java', 40, 'VariableName']
564: ['sig8b', 'sig8', 'libraries/spongycastle/core/src/test/java/org/spongycastle/crypto/test/PSSBlindTest.java', 179, 'FieldName']
565: ['bOut', 'out', 'libraries/spongycastle/mail/src/test/java/org/spongycastle/mail/smime/test/NewSMIMESignedTest.java', 338, 'VariableName']
566: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/MiscDataStreamTest.java', 197, 'VariableName']
567: ['bMax', 'max', 'libraries/spongycastle/core/src/main/java/org/spongycastle/math/ec/LongArray.java', 1195, 'VariableName']
568: ['bLen', 'len', 'libraries/spongycastle/core/src/main/java/org/spongycastle/math/ec/LongArray.java', 1130, 'VariableName']
569: ['getB2', 'get2', 'libraries/spongycastle/prov/src/main/java/org/spongycastle/pqc/jcajce/provider/rainbow/BCRainbowPrivateKey.java', 113, 'MethodName']
570: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/jdk1.1/org/spongycastle/jce/provider/test/PKCS10CertRequestTest.java', 64, 'VariableName']
571: ['bOut', 'out', 'libraries/spongycastle/core/src/main/java/org/spongycastle/util/encoders/UrlBase64.java', 66, 'VariableName']
572: ['bIn', 'in', 'libraries/spongycastle/mail/src/main/java/org/spongycastle/mail/smime/examples/CreateSignedMail.java', 65, 'VariableName']
573: ['gost3410EC_ExB', 'gost3410EC_Ex', 'libraries/spongycastle/pkix/src/test/jdk1.1/org/spongycastle/cert/test/PKCS10Test.java', 92, 'FieldName']
574: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/NewAuthenticatedDataStreamTest.java', 174, 'VariableName']
575: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/NewEnvelopedDataStreamTest.java', 489, 'VariableName']
576: ['bMag', 'mag', 'libraries/spongycastle/core/src/main/j2me/java/math/BigInteger.java', 2906, 'VariableName']
577: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/PGPSignatureTest.java', 699, 'VariableName']
578: ['bOut', 'out', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/DHTest.java', 456, 'VariableName']
579: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/BcPGPDSATest.java', 456, 'VariableName']
580: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/SEEDTest.java', 48, 'VariableName']
581: ['msg1b', 'msg1', 'libraries/spongycastle/core/src/test/java/org/spongycastle/crypto/test/PSSTest.java', 70, 'FieldName']
582: ['bOut', 'out', 'libraries/spongycastle/pg/src/main/java/org/spongycastle/bcpg/PublicKeyPacket.java', 104, 'VariableName']
583: ['bIn', 'in', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/DSATest.java', 968, 'VariableName']
584: ['bOut', 'out', 'libraries/spongycastle/mail/src/test/java/org/spongycastle/mail/smime/test/NewSMIMESignedTest.java', 364, 'ParameterName']
585: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/NewAuthenticatedDataStreamTest.java', 215, 'VariableName']
586: ['bOut', 'out', 'libraries/spongycastle/core/src/test/java/org/spongycastle/asn1/test/EncryptedPrivateKeyInfoTest.java', 82, 'VariableName']
587: ['BOOTSTRAP_EDIT_TEXT_SUCCESS', 'BOOTSTRAP_BE_EDITED_TEXT_SUCCESS', 'libraries/AndroidBootstrap/src/com/beardedhen/androidbootstrap/BootstrapEditText.java', 32, 'FieldName']
588: ['bShared', 'shared', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/DHTest.java', 254, 'VariableName']
589: ['bOut', 'out', 'libraries/spongycastle/pkix/src/main/java/org/spongycastle/cert/crmf/EncryptedValueBuilder.java', 88, 'VariableName']
590: ['bOut', 'out', 'libraries/spongycastle/prov/src/test/jdk1.1/org/spongycastle/jce/provider/test/KeyStoreTest.java', 111, 'VariableName']
591: ['getB1', 'get1', 'libraries/spongycastle/core/src/main/java/org/spongycastle/pqc/asn1/RainbowPrivateKey.java', 200, 'MethodName']
592: ['posB', 'pos', 'libraries/spongycastle/core/src/test/java/org/spongycastle/crypto/test/HCFamilyVecTest.java', 144, 'VariableName']
593: ['getB1', 'get1', 'libraries/spongycastle/core/src/main/java/org/spongycastle/pqc/crypto/rainbow/RainbowPrivateKeyParameters.java', 58, 'MethodName']
594: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/PGPClearSignedSignatureTest.java', 302, 'VariableName']
595: ['bOut', 'out', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/SEEDTest.java', 49, 'VariableName']
596: ['bOut', 'out', 'libraries/spongycastle/prov/src/test/java/org/spongycastle/jce/provider/test/ElGamalTest.java', 409, 'VariableName']
597: ['secondCoefB', 'secondCoef', 'libraries/spongycastle/core/src/main/java/org/spongycastle/asn1/eac/ECDSAPublicKey.java', 37, 'FieldName']
598: ['bOut', 'out', 'libraries/spongycastle/pkix/src/test/java/org/spongycastle/cms/test/NewEnvelopedDataStreamTest.java', 329, 'VariableName']
599: ['bOut', 'out', 'libraries/spongycastle/prov/src/main/jdk1.1/org/spongycastle/x509/X509V2AttributeCertificateGenerator.java', 254, 'VariableName']
600: ['bOut', 'out', 'libraries/spongycastle/pg/src/test/java/org/spongycastle/openpgp/test/PGPRSATest.java', 424, 'VariableName']
601: ['bOut', 'out', 'libraries/spongycastle/pkix/src/main/java/org/spongycastle/cms/CMSCompressedDataGenerator.java', 50, 'VariableName']
total 601 recommends

trigger(7): setCanEdit -> setCanBeEdited, OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/widget/UserIdEditor.java, 55, MethodName, 7a66ccb5ee5d3de8f3814267969139397de45e12
recommend list:
1: ['setBootstrapEditTextEnabled', 'setBootstrapBeEditedTextEnabled', 'libraries/AndroidBootstrap/src/com/beardedhen/androidbootstrap/BootstrapEditText.java', 179, 'MethodName']
2: ['filenameEditText', 'filenameBeEditedText', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/dialog/FileDialogFragment.java', 167, 'VariableName']
3: ['BOOTSTRAP_EDIT_TEXT_WARNING', 'BOOTSTRAP_BE_EDITED_TEXT_WARNING', 'libraries/AndroidBootstrap/src/com/beardedhen/androidbootstrap/BootstrapEditText.java', 33, 'FieldName']
4: ['editIntent', 'beEditedIntent', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/KeyListFragment.java', 533, 'VariableName']
5: ['EditKeyActivity', 'BeEditedKeyActivity', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/EditKeyActivity.java', 80, 'ClassName']
6: IDMATCH ['bCanEdit', 'bCanBeEdited', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/widget/UserIdEditor.java', 55, 'ParameterName']
7: ['mQueryEditText', 'mQueryBeEditedText', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/ImportKeysServerFragment.java', 47, 'FieldName']
8: ['mPassphraseEditText', 'mPassphraseBeEditedText', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/dialog/SetPassphraseDialogFragment.java', 52, 'FieldName']
9: IDMATCH ['bCanEdit', 'bCanBeEdited', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/widget/KeyEditor.java', 199, 'ParameterName']
10: ['mActionEdit', 'mActionBeEdited', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/ViewKeyMainFragment.java', 64, 'FieldName']
11: ['mPassphraseAgainEditText', 'mPassphraseAgainBeEditedText', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/dialog/SetPassphraseDialogFragment.java', 53, 'FieldName']
12: ['BOOTSTRAP_EDIT_TEXT_DANGER', 'BOOTSTRAP_BE_EDITED_TEXT_DANGER', 'libraries/AndroidBootstrap/src/com/beardedhen/androidbootstrap/BootstrapEditText.java', 34, 'FieldName']
13: ['mPassphraseEditText', 'mPassphraseBeEditedText', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/dialog/PassphraseDialogFragment.java', 65, 'FieldName']
14: IDMATCH EXMATCH ['mCanEdit', 'mCanBeEdited', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/widget/SectionView.java', 67, 'FieldName']
15: IDMATCH EXMATCH ['setCanEdit', 'setCanBeEdited', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/widget/KeyEditor.java', 199, 'MethodName']
16: ['editIntent', 'beEditedIntent', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/ViewKeyMainFragment.java', 143, 'VariableName']
17: ['BootstrapEditText', 'BootstrapBeEditedText', 'libraries/AndroidBootstrap/src/com/beardedhen/androidbootstrap/BootstrapEditText.java', 26, 'MethodName']
18: ['BootstrapEditText', 'BootstrapBeEditedText', 'libraries/AndroidBootstrap/src/com/beardedhen/androidbootstrap/BootstrapEditText.java', 12, 'ClassName']
19: ['BootstrapEditText', 'BootstrapBeEditedText', 'libraries/AndroidBootstrap/src/com/beardedhen/androidbootstrap/BootstrapEditText.java', 16, 'MethodName']
20: IDMATCH ['bCanEdit', 'bCanBeEdited', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/widget/SectionView.java', 110, 'ParameterName']
21: ['ACTION_EDIT_KEY', 'ACTION_BE_EDITED_KEY', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/EditKeyActivity.java', 84, 'FieldName']
22: ['edit_key', 'be_edited_key', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/Id.java', 68, 'FieldName']
23: ['finallyEdit', 'finallyBeEdited', 'OpenPGP-Keychain/src/main/java/org/sufficientlysecure/keychain/ui/EditKeyActivity.java', 372, 'MethodName']
