trigger(1): jgen -> gen, src/main/java/com/fasterxml/jackson/databind/ser/impl/IndexedListSerializer.java, 65, ParameterName, 9ed3abf2f233a789c28f863221f3da6681b9cf86
231: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestNullSerialization.java', 16, 'ParameterName']
232: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/TypeWrappedSerializer.java', 39, 'ParameterName']
233: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdArraySerializers.java', 192, 'ParameterName']
234: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/StringCollectionSerializer.java', 157, 'ParameterName']
235: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/util/JSONPObject.java', 58, 'ParameterName']
236: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsWrapperTypeSerializer.java', 64, 'ParameterName']
237: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializers.java', 147, 'ParameterName']
238: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestBeanSerializer.java', 139, 'ParameterName']
239: ['jgen', 'gen', 'backup/TypeSerializerWrapper.java', 89, 'ParameterName']
240: IDMATCH EXMATCH ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java', 149, 'ParameterName']
241: IDMATCH EXMATCH ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/ToStringSerializer.java', 59, 'ParameterName']
242: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/SerializerProvider.java', 992, 'ParameterName']
243: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/TypeSerializer.java', 128, 'ParameterName']
244: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/SerializerProvider.java', 1023, 'ParameterName']
245: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestKeySerializers.java', 17, 'ParameterName']
246: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/node/BaseJsonNode.java', 86, 'ParameterName']
247: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/VirtualBeanPropertyWriter.java', 111, 'ParameterName']
248: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/TypeSerializer.java', 112, 'ParameterName']
249: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializer.java', 48, 'ParameterName']
250: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/FilteredBeanPropertyWriter.java', 59, 'ParameterName']
251: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/CalendarSerializer.java', 40, 'ParameterName']
252: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExistingPropertyTypeSerializer.java', 59, 'ParameterName']
253: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/EnumMapSerializer.java', 203, 'ParameterName']
254: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdKeySerializers.java', 94, 'ParameterName']
255: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/EnumSerializer.java', 122, 'ParameterName']
256: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 77, 'ParameterName']
257: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ObjectWriter.java', 845, 'ParameterName']
258: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsWrapperTypeSerializer.java', 166, 'ParameterName']
259: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/deser/TestArrayDeserialization.java', 88, 'ParameterName']
260: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/TypeWrappedSerializer.java', 32, 'ParameterName']
261: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/contextual/TestContextualSerialization.java', 177, 'ParameterName']
262: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/module/TestTypeModifiers.java', 173, 'ParameterName']
263: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsPropertyTypeSerializer.java', 43, 'ParameterName']
264: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializers.java', 182, 'ParameterName']
265: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsWrapperTypeSerializer.java', 106, 'ParameterName']
266: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/TypeSerializer.java', 176, 'ParameterName']
267: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdArraySerializers.java', 275, 'ParameterName']
268: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdJdkSerializers.java', 119, 'ParameterName']
269: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/DefaultSerializerProvider.java', 98, 'ParameterName']
270: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/IterableSerializer.java', 62, 'ParameterName']
271: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/SimpleBeanPropertyFilter.java', 172, 'ParameterName']
272: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/util/JSONWrappedObject.java', 77, 'ParameterName']
273: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdArraySerializers.java', 429, 'ParameterName']
274: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/MapProperty.java', 107, 'ParameterName']
275: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdArraySerializers.java', 597, 'ParameterName']
276: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsArrayTypeSerializer.java', 48, 'ParameterName']
277: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/jsontype/TestWithGenerics.java', 90, 'ParameterName']
278: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/node/TestConversions.java', 228, 'ParameterName']
279: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/util/TokenBuffer.java', 281, 'ParameterName']
280: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java', 3245, 'ParameterName']
281: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsWrapperTypeSerializer.java', 187, 'ParameterName']
282: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestBeanSerializer.java', 197, 'ParameterName']
283: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestEmptyClass.java', 38, 'ParameterName']
284: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializers.java', 215, 'ParameterName']
285: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/UnknownSerializer.java', 34, 'ParameterName']
286: IDMATCH EXMATCH ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/BeanPropertyWriter.java', 533, 'ParameterName']
287: ['jgen', 'gen', 'backup/TypeSerializerWrapper.java', 108, 'ParameterName']
288: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/IndexedListSerializer.java', 145, 'ParameterName']
289: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 57, 'ParameterName']
290: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/IteratorSerializer.java', 52, 'ParameterName']
291: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/IndexedListSerializer.java', 63, 'ParameterName']
292: IDMATCH EXMATCH ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/BeanPropertyWriter.java', 589, 'ParameterName']
293: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/SqlDateSerializer.java', 44, 'ParameterName']
294: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsArrayTypeSerializer.java', 72, 'ParameterName']
295: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StringSerializer.java', 36, 'ParameterName']
296: ['tmpJgen', 'tmpGen', 'src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java', 3215, 'VariableName']
297: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestAnnotations.java', 141, 'ParameterName']
298: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/SqlTimeSerializer.java', 24, 'ParameterName']
299: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsArrayTypeSerializer.java', 131, 'ParameterName']
300: ['jgen', 'gen', 'backup/TypeSerializerWrapper.java', 114, 'ParameterName']
301: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/TypeSerializer.java', 78, 'ParameterName']
302: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestVirtualProperties.java', 59, 'ParameterName']
303: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/IndexedStringListSerializer.java', 106, 'ParameterName']
304: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/TypeSerializer.java', 191, 'ParameterName']
305: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdJdkSerializers.java', 73, 'ParameterName']
306: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/SerializerProvider.java', 942, 'ParameterName']
307: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/ClassSerializer.java', 24, 'ParameterName']
308: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestBeanSerializer.java', 233, 'ParameterName']
309: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestCustomSerializers.java', 158, 'ParameterName']
310: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/PropertyFilter.java', 47, 'ParameterName']
311: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/TypeSerializer.java', 199, 'ParameterName']
312: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 109, 'ParameterName']
313: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/RawSerializer.java', 29, 'ParameterName']
314: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsPropertyTypeSerializer.java', 92, 'ParameterName']
315: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/type/TypeBase.java', 75, 'ParameterName']
316: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/EnumMapSerializer.java', 181, 'ParameterName']
317: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsArrayTypeSerializer.java', 96, 'ParameterName']
318: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 129, 'ParameterName']
319: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 72, 'ParameterName']
320: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/EnumMapSerializer.java', 260, 'ParameterName']
321: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/EnumSetSerializer.java', 60, 'ParameterName']
322: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExistingPropertyTypeSerializer.java', 47, 'ParameterName']
323: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializers.java', 169, 'ParameterName']
324: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/AnyGetterWriter.java', 34, 'ParameterName']
325: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 67, 'ParameterName']
326: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/filter/TestMapFiltering.java', 65, 'ParameterName']
327: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdArraySerializers.java', 506, 'ParameterName']
328: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/MapProperty.java', 116, 'ParameterName']
329: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/PropertyWriter.java', 84, 'ParameterName']
330: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/SerializerProvider.java', 1033, 'ParameterName']
331: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdArraySerializers.java', 344, 'ParameterName']
total 331 recommends

trigger(12): jgen -> gen, src/main/java/com/fasterxml/jackson/databind/ser/std/UUIDSerializer.java, 40, ParameterName, 377aab01b89b2468856d3314cc389c5e3c2cde77
recommend list:
1: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/module/TestTypeModifiers.java', 87, 'ParameterName']
2: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/PropertyFilter.java', 71, 'ParameterName']
3: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/ObjectArraySerializer.java', 192, 'ParameterName']
4: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdKeySerializers.java', 72, 'ParameterName']
5: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestJsonSerialize2.java', 52, 'ParameterName']
6: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/IteratorSerializer.java', 64, 'ParameterName']
7: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/jsontype/TestWithGenerics.java', 80, 'ParameterName']
8: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/FilteredBeanPropertyWriter.java', 71, 'ParameterName']
9: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/TypeSerializer.java', 120, 'ParameterName']
10: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializers.java', 123, 'ParameterName']
11: ['jgen', 'gen', 'backup/TypeSerializerWrapper.java', 83, 'ParameterName']
12: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/UnknownSerializer.java', 21, 'ParameterName']
13: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsArrayTypeSerializer.java', 36, 'ParameterName']
14: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdKeySerializer.java', 25, 'ParameterName']
15: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ext/DOMSerializer.java', 34, 'ParameterName']
16: ['jgen', 'gen', 'backup/TypeSerializerWrapper.java', 138, 'ParameterName']
17: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java', 3209, 'ParameterName']
18: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestEnumSerialization.java', 75, 'ParameterName']
19: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/node/BaseJsonNode.java', 94, 'ParameterName']
20: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestConfig.java', 172, 'VariableName']
21: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/deser/TestArrayDeserialization.java', 73, 'ParameterName']
22: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsArrayTypeSerializer.java', 145, 'ParameterName']
23: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 52, 'ParameterName']
24: ['tmpJgen', 'tmpGen', 'src/main/java/com/fasterxml/jackson/databind/ObjectWriter.java', 892, 'VariableName']
25: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 164, 'ParameterName']
26: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestJsonSerialize2.java', 44, 'ParameterName']
27: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/node/TestConversions.java', 234, 'ParameterName']
28: IDMATCH EXMATCH ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/BeanPropertyWriter.java', 604, 'ParameterName']
29: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeSerializer.java', 134, 'ParameterName']
30: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/BooleanSerializer.java', 38, 'ParameterName']
31: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdJdkSerializers.java', 94, 'ParameterName']
32: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestBeanSerializer.java', 245, 'ParameterName']
33: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdJdkSerializers.java', 145, 'ParameterName']
34: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/module/TestSimpleModule.java', 83, 'ParameterName']
35: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/contextual/TestContextAttributeWithSer.java', 22, 'ParameterName']
36: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestCustomSerializers.java', 36, 'ParameterName']
37: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/ArraySerializerBase.java', 77, 'ParameterName']
38: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/SimpleBeanPropertyFilter.java', 67, 'ParameterName']
39: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/ser/TestBeanSerializer.java', 209, 'ParameterName']
40: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/module/TestTypeModifiers.java', 141, 'ParameterName']
41: IDMATCH EXMATCH ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/BeanPropertyWriter.java', 661, 'ParameterName']
42: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/MapEntrySerializer.java', 216, 'ParameterName']
43: ['jgen', 'gen', 'src/test/java/com/fasterxml/jackson/databind/module/TestSimpleModule.java', 48, 'ParameterName']
44: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/FilteredBeanPropertyWriter.java', 112, 'ParameterName']
45: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsArrayTypeSerializer.java', 177, 'ParameterName']
46: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/JsonSerializable.java', 28, 'ParameterName']
47: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/StdArraySerializers.java', 442, 'ParameterName']
48: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/MapProperty.java', 95, 'ParameterName']
49: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/impl/StringArraySerializer.java', 192, 'ParameterName']
50: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/InetAddressSerializer.java', 38, 'ParameterName']
51: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/util/JSONPObject.java', 66, 'ParameterName']
52: ['jgen', 'gen', 'src/main/java/com/fasterxml/jackson/databind/ser/std/CollectionSerializer.java', 97, 'ParameterName']
